file,run,latency_ms,transcript,meta,reference,wer,model
pay_bill_07.wav,1,2051.8581001088023,My bills are due.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2051.849300041795}",my bills are due,0.0,whisperadapter
pay_bill_07.wav,2,2029.3003999395296,My bills are due.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2029.2914001038298}",my bills are due,0.0,whisperadapter
pay_bill_07.wav,3,2103.069100063294,My bills are due.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2103.0597999924794}",my bills are due,0.0,whisperadapter
pay_bill_08.wav,1,2459.066800074652,I want to pay off my entire balance.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2459.0325000463054}",I want to pay off my entire balance,0.0,whisperadapter
pay_bill_08.wav,2,2364.359800005332,I want to pay off my entire balance.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 2364.3510000547394}",I want to pay off my entire balance,0.0,whisperadapter
pay_bill_08.wav,3,5482.262999983504,I want to pay off my entire balance.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 5482.251700013876}",I want to pay off my entire balance,0.0,whisperadapter
pay_bill_09.wav,1,6156.321799964644,I would like to make a payment.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 6156.308499979787}",I would like to make a payment,0.0,whisperadapter
pay_bill_09.wav,2,6343.1882000295445,I would like to make a payment.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 6343.170600011945}",I would like to make a payment,0.0,whisperadapter
pay_bill_09.wav,3,6196.733999997377,I would like to make a payment.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 6196.720300009474}",I would like to make a payment,0.0,whisperadapter
pay_bill_10.wav,1,6300.3265000879765,I'd like to pay my bill.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 6300.312499981374}",I'd like to pay my bill,0.0,whisperadapter
pay_bill_10.wav,2,5864.099699887447,I'd like to pay my bill.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 5864.086900022812}",I'd like to pay my bill,0.0,whisperadapter
pay_bill_10.wav,3,5846.337200026028,I'd like to pay my bill.,"{""model_size"": ""small"", ""device"": ""cpu"", ""latency_ms"": 5846.325499936938}",I'd like to pay my bill,0.0,whisperadapter
atm_limit_01.wav,1,6195.491399965249,How much money can I take out at the ATM?,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 6195.465800003149}",how much money can I take out at the ATM,0.0,whisper_greedy
atm_limit_01.wav,2,6330.418700003065,How much money can I take out at the ATM?,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 6330.399199970998}",how much money can I take out at the ATM,0.0,whisper_greedy
atm_limit_01.wav,3,6309.861599933356,How much money can I take out at the ATM?,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 6309.848599950783}",how much money can I take out at the ATM,0.0,whisper_greedy
atm_limit_02.wav,1,6374.317000037991,How much money can I withdraw at the ATM?,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 6374.286799924448}",how much money can I withdraw at the ATM,0.0,whisper_greedy
atm_limit_02.wav,2,6481.667199986987,How much money can I withdraw at the ATM?,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 6481.654100003652}",how much money can I withdraw at the ATM,0.0,whisper_greedy
atm_limit_02.wav,3,6622.907500015572,How much money can I withdraw at the ATM?,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 6622.89429991506}",how much money can I withdraw at the ATM,0.0,whisper_greedy
atm_limit_03.wav,1,5979.502399917692,What is my limit at the ATM?,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 5979.487600037828}",what is my limit at the ATM,0.0,whisper_greedy
atm_limit_03.wav,2,5971.624500001781,What is my limit at the ATM?,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 5971.613100031391}",what is my limit at the ATM,0.0,whisper_greedy
atm_limit_03.wav,3,5767.269800067879,What is my limit at the ATM?,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 5767.250400036573}",what is my limit at the ATM,0.0,whisper_greedy
balance_01.wav,1,5879.838399938308,Can I see my count Bella?,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 5879.819500027224}",can you see my account balance,0.5,whisper_greedy
balance_01.wav,2,5889.988900045864,Can I see my count Bella?,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 5889.972499920987}",can you see my account balance,0.5,whisper_greedy
balance_01.wav,3,5759.939799900167,Can I see my count Bella?,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 5759.925900027156}",can you see my account balance,0.5,whisper_greedy
balance_02.wav,1,5831.927599967457,What is my account balance?,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 5831.915299990214}",what is my account balance,0.0,whisper_greedy
balance_02.wav,2,6018.071600003168,What is my account balance?,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 6018.054299987853}",what is my account balance,0.0,whisper_greedy
balance_02.wav,3,6141.679599997588,What is my account balance?,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 6141.663299989887}",what is my account balance,0.0,whisper_greedy
balance_03.wav,1,6178.4187000012025,Show me my account balance.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 6178.398799966089}",show me my account balance,0.0,whisper_greedy
balance_03.wav,2,6115.4571999795735,Show me my account balance.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 6115.443299990147}",show me my account balance,0.0,whisper_greedy
balance_03.wav,3,5875.857999897562,Show me my account balance.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 5875.8444000268355}",show me my account balance,0.0,whisper_greedy
balance_04.wav,1,6494.597600074485,I would like to know what my current account balance shows.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 6494.58139995113}",I would like to know what my current account balance shows,0.0,whisper_greedy
balance_04.wav,2,6382.926899939776,I would like to know what my current account balance shows.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 6382.907100021839}",I would like to know what my current account balance shows,0.0,whisper_greedy
balance_04.wav,3,6615.035000024363,I would like to know what my current account balance shows.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 6615.016199997626}",I would like to know what my current account balance shows,0.0,whisper_greedy
balance_05.wav,1,6128.87810007669,What's my current balance?,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 6128.861799952574}",what's my current balance,0.0,whisper_greedy
balance_05.wav,2,5894.890600000508,What's my current balance?,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 5894.871499971487}",what's my current balance,0.0,whisper_greedy
balance_05.wav,3,5875.780200003646,What's my current balance?,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 5875.76009996701}",what's my current balance,0.0,whisper_greedy
balance_06.wav,1,5721.033099922352,Account balance.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 5721.016200026497}",account balance,0.0,whisper_greedy
balance_06.wav,2,5686.593200080097,Account balance.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 5686.576099949889}",account balance,0.0,whisper_greedy
balance_06.wav,3,5667.881399975158,Account balance.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 5667.864100076258}",account balance,0.0,whisper_greedy
balance_07.wav,1,5846.280200057663,Show me my account balance please.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 5846.26619995106}",show me my account balance please,0.0,whisper_greedy
balance_07.wav,2,6115.582500002347,Show me my account balance please.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 6115.566799999215}",show me my account balance please,0.0,whisper_greedy
balance_07.wav,3,6090.457899961621,Show me my account balance please.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 6090.441000065766}",show me my account balance please,0.0,whisper_greedy
balance_08.wav,1,6016.376500017941,Show me my account balance.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 6016.364900046028}",show me my account balance,0.0,whisper_greedy
balance_08.wav,2,6064.793400000781,Show me my account balance.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 6064.7788000060245}",show me my account balance,0.0,whisper_greedy
balance_08.wav,3,6014.007100020535,Show me my account balance.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 6013.994700042531}",show me my account balance,0.0,whisper_greedy
balance_09.wav,1,6147.785099921748,Could I see my account balance please?,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 6147.772500058636}",can I see my account balance please,0.1428571428571428,whisper_greedy
balance_09.wav,2,5876.560100005008,Could I see my account balance please?,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 5876.543799997307}",can I see my account balance please,0.1428571428571428,whisper_greedy
balance_09.wav,3,5934.623000095598,Could I see my account balance please?,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 5934.60789998062}",can I see my account balance please,0.1428571428571428,whisper_greedy
balance_10.wav,1,6026.35239996016,You show me my current account balance.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 6026.338999974541}",show me my current account balance,0.1666666666666666,whisper_greedy
balance_10.wav,2,5973.170800018124,You show me my current account balance.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 5973.158200038597}",show me my current account balance,0.1666666666666666,whisper_greedy
balance_10.wav,3,5757.326300023124,You show me my current account balance.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 5757.312999921851}",show me my current account balance,0.1666666666666666,whisper_greedy
card_issues_01.wav,1,5832.014699932188,Why was my card declined?,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 5832.0018000667915}",why was my card declined,0.0,whisper_greedy
card_issues_01.wav,2,5871.01270002313,Why was my card declined?,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 5870.998800033703}",why was my card declined,0.0,whisper_greedy
card_issues_01.wav,3,5694.156000041403,Why was my card declined?,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 5694.143699947745}",why was my card declined,0.0,whisper_greedy
card_issues_02.wav,1,6044.240000075661,I need help activating my code.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 6044.227299978957}",I need help activating my scars,0.1666666666666666,whisper_greedy
card_issues_02.wav,2,6090.881900046952,I need help activating my code.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 6090.869200066663}",I need help activating my scars,0.1666666666666666,whisper_greedy
card_issues_02.wav,3,5945.969499996863,I need help activating my code.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 5945.957300020382}",I need help activating my scars,0.1666666666666666,whisper_greedy
card_issues_03.wav,1,5917.2819999512285,Card not working.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 5917.269500088878}",card not working,0.0,whisper_greedy
card_issues_03.wav,2,5690.557299996726,Card not working.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 5690.541799995117}",card not working,0.0,whisper_greedy
card_issues_03.wav,3,5740.979499998502,Card not working.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 5740.967000019737}",card not working,0.0,whisper_greedy
card_issues_04.wav,1,5922.231199918315,My card isn't working.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 5922.215700033121}",my card isn't working,0.0,whisper_greedy
card_issues_04.wav,2,5887.337499996647,My card isn't working.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 5887.32459989842}",my card isn't working,0.0,whisper_greedy
card_issues_04.wav,3,5929.671099991538,My card isn't working.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 5929.656299995258}",my card isn't working,0.0,whisper_greedy
card_issues_05.wav,1,5941.00910006091,trying to figure out why my payment was declined,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 5940.993600059301}",trying to figure out why my payment was declined,0.0,whisper_greedy
card_issues_05.wav,2,6137.203700025566,trying to figure out why my payment was declined,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 6137.190399924293}",trying to figure out why my payment was declined,0.0,whisper_greedy
card_issues_05.wav,3,6007.186600007117,trying to figure out why my payment was declined,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 6007.17369990889}",trying to figure out why my payment was declined,0.0,whisper_greedy
cash_deposit_01.wav,1,5963.719599996693,How do I deposit money into my account?,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 5963.707400020212}",how do I deposit money into my account,0.0,whisper_greedy
cash_deposit_01.wav,2,5966.566500021145,How do I deposit money into my account?,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 5966.5550999343395}",how do I deposit money into my account,0.0,whisper_greedy
cash_deposit_01.wav,3,5995.785800041631,How do I deposit money into my account?,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 5995.772999944165}",how do I deposit money into my account,0.0,whisper_greedy
cash_deposit_02.wav,1,5959.246900049038,I would like to deposit money into my account.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 5959.235300077125}",would you like to deposit money into my account,0.2222222222222222,whisper_greedy
cash_deposit_02.wav,2,174998.6590000335,I would like to deposit money into my account.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 174998.6440000357}",would you like to deposit money into my account,0.2222222222222222,whisper_greedy
cash_deposit_02.wav,3,83353.72740007006,I would like to deposit money into my account.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 83353.7190000061}",would you like to deposit money into my account,0.2222222222222222,whisper_greedy
cash_deposit_03.wav,1,6874.458799953572,How do I deposit money into my account?,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 6874.445199966431}",how do I deposit money into my account,0.0,whisper_greedy
cash_deposit_03.wav,2,5919.675799901597,How do I deposit money into my account?,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 5919.662500033155}",how do I deposit money into my account,0.0,whisper_greedy
cash_deposit_03.wav,3,5882.9700000351295,How do I deposit money into my account?,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 5882.95860006474}",how do I deposit money into my account,0.0,whisper_greedy
cash_deposit_04.wav,1,6200.525699998252,Can I make a deposit?,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 6200.513500021771}",can I make a deposit,0.0,whisper_greedy
cash_deposit_04.wav,2,5974.287400022149,Can I make a deposit?,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 5974.275800050236}",can I make a deposit,0.0,whisper_greedy
cash_deposit_04.wav,3,6241.14759999793,Can I make a deposit?,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 6241.130699985661}",can I make a deposit,0.0,whisper_greedy
cash_deposit_05.wav,1,6699.254099978134,"Hi, I want to deposit money into my savings account.","{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 6699.237999971956}",hi I want to deposit money into my savings account,0.0,whisper_greedy
cash_deposit_05.wav,2,6484.377799904905,"Hi, I want to deposit money into my savings account.","{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 6484.361400012858}",hi I want to deposit money into my savings account,0.0,whisper_greedy
cash_deposit_05.wav,3,6409.142200020142,"Hi, I want to deposit money into my savings account.","{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 6409.125900012441}",hi I want to deposit money into my savings account,0.0,whisper_greedy
cash_deposit_06.wav,1,5996.74619990401,I'd like to make a deposit.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 5996.734200045466}",I'd like to make a deposit,0.0,whisper_greedy
cash_deposit_06.wav,2,6151.527400012128,I'd like to make a deposit.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 6151.500400039367}",I'd like to make a deposit,0.0,whisper_greedy
cash_deposit_06.wav,3,6326.417300035246,I'd like to make a deposit.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 6326.398500008509}",I'd like to make a deposit,0.0,whisper_greedy
cash_deposit_07.wav,1,5950.865000020713,Deposit money into account.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 5950.850600027479}",deposit money into account,0.0,whisper_greedy
cash_deposit_07.wav,2,6088.087899959646,Deposit money into account.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 6088.076499989256}",deposit money into account,0.0,whisper_greedy
cash_deposit_07.wav,3,6269.713600049727,Deposit money into account.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 6269.695300026797}",deposit money into account,0.0,whisper_greedy
cash_deposit_08.wav,1,5807.052100077272,Where can I deposit money?,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 5807.040699990466}",where can I deposit money,0.0,whisper_greedy
cash_deposit_08.wav,2,5954.813600052148,Where can I deposit money?,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 5954.801699961536}",where can I deposit money,0.0,whisper_greedy
cash_deposit_08.wav,3,5845.774499932304,Where can I deposit money?,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 5845.75729991775}",where can I deposit money,0.0,whisper_greedy
cash_deposit_09.wav,1,5762.089399970137,How can I make a deposit?,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 5762.073899968527}",how can I make a deposit,0.0,whisper_greedy
cash_deposit_09.wav,2,6133.489199914038,How can I make a deposit?,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 6133.4760000463575}",how can I make a deposit,0.0,whisper_greedy
cash_deposit_09.wav,3,5798.576400033198,How can I make a deposit?,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 5798.560600029305}",how can I make a deposit,0.0,whisper_greedy
cash_deposit_10.wav,1,6360.717599978671,I'd like to deposit money into my account.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 6360.691800015047}",I'd like to deposit money into my account,0.0,whisper_greedy
cash_deposit_10.wav,2,6055.307399947196,I'd like to deposit money into my account.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 6055.28900003992}",I'd like to deposit money into my account,0.0,whisper_greedy
cash_deposit_10.wav,3,6138.179200002924,I'd like to deposit money into my account.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 6138.155599939637}",I'd like to deposit money into my account,0.0,whisper_greedy
latest_transactions_01.wav,1,6186.268599936739,I'm talking about recent transactions on my card.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 6186.249700025655}",tell me about recent transactions on my card,0.25,whisper_greedy
latest_transactions_01.wav,2,5771.062900079414,I'm talking about recent transactions on my card.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 5771.052199997939}",tell me about recent transactions on my card,0.25,whisper_greedy
latest_transactions_01.wav,3,2577.576900017448,I'm talking about recent transactions on my card.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 2577.5687999557704}",tell me about recent transactions on my card,0.25,whisper_greedy
latest_transactions_02.wav,1,2491.821900010109,Please show me my latest transactions.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 2491.814099950716}",please show me my latest transactions,0.0,whisper_greedy
latest_transactions_02.wav,2,2429.859899915755,Please show me my latest transactions.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 2429.851399967447}",please show me my latest transactions,0.0,whisper_greedy
latest_transactions_02.wav,3,2451.436899951659,Please show me my latest transactions.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 2451.4248999767005}",please show me my latest transactions,0.0,whisper_greedy
latest_transactions_03.wav,1,2371.251499978825,Show me my recent transactions.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 2371.242900029756}",show me my recent transactions,0.0,whisper_greedy
latest_transactions_03.wav,2,2347.362899919972,Show me my recent transactions.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 2347.3531000781804}",show me my recent transactions,0.0,whisper_greedy
latest_transactions_03.wav,3,2428.3169999253005,Show me my recent transactions.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 2428.307899972424}",show me my recent transactions,0.0,whisper_greedy
pay_bill_01.wav,1,2553.8122000871226,I'd like to make a payment on the bill.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 2553.8046000292525}",epic to make a payment on the bill,0.25,whisper_greedy
pay_bill_01.wav,2,2557.815600070171,I'd like to make a payment on the bill.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 2557.802499970421}",epic to make a payment on the bill,0.25,whisper_greedy
pay_bill_01.wav,3,2528.382700053044,I'd like to make a payment on the bill.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 2528.3725999761373}",epic to make a payment on the bill,0.25,whisper_greedy
pay_bill_02.wav,1,2533.458099933341,"Hi, I want to make an online bill payment.","{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 2533.4502001060173}",I want to make an online bill payment,0.125,whisper_greedy
pay_bill_02.wav,2,2533.7845000904053,"Hi, I want to make an online bill payment.","{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 2533.7763000279665}",I want to make an online bill payment,0.125,whisper_greedy
pay_bill_02.wav,3,2553.3494000555947,"Hi, I want to make an online bill payment.","{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 2553.3412999939173}",I want to make an online bill payment,0.125,whisper_greedy
pay_bill_03.wav,1,2534.065800020471,I would like to make a bill payment.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 2534.056199947372}",I would like to make a down payment,0.125,whisper_greedy
pay_bill_03.wav,2,2470.638900063932,I would like to make a bill payment.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 2470.6312000053003}",I would like to make a down payment,0.125,whisper_greedy
pay_bill_03.wav,3,2604.83009996824,I would like to make a bill payment.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 2604.8224000260234}",I would like to make a down payment,0.125,whisper_greedy
pay_bill_04.wav,1,2555.2714000223204,I need to make a payment.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 2555.263299960643}",I need to make a payment,0.0,whisper_greedy
pay_bill_04.wav,2,2460.8781998977065,I need to make a payment.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 2460.8700000680983}",I need to make a payment,0.0,whisper_greedy
pay_bill_04.wav,3,2414.0619999961928,I need to make a payment.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 2414.053999935277}",I need to make a payment,0.0,whisper_greedy
pay_bill_05.wav,1,2422.157800057903,Make a bill payment.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 2422.1500999992713}",make a bill payment,0.0,whisper_greedy
pay_bill_05.wav,2,2319.7793000144884,Make a bill payment.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 2319.771899958141}",make a bill payment,0.0,whisper_greedy
pay_bill_05.wav,3,2313.8139999937266,Make a bill payment.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 2313.8056999305263}",make a bill payment,0.0,whisper_greedy
pay_bill_06.wav,1,2511.716999928467,I'd like to make a payment.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 2511.7094001034275}",I'd like to make a payment,0.0,whisper_greedy
pay_bill_06.wav,2,2419.604699942284,I'd like to make a payment.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 2419.5968999993056}",I'd like to make a payment,0.0,whisper_greedy
pay_bill_06.wav,3,2500.1509999856357,I'd like to make a payment.,"{""decoding"": ""greedy"", ""temperature"": 0.0, ""condition_on_previous_text"": false, ""latency_ms"": 2500.144899939187}",I'd like to make a payment,0.0,whisper_greedy
